trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_z,distance_z,hour,day_of_week,month,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,log_fare,log_distance,sqrt_duration,is_peak_hour,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,gender_encoded,ride_frequency,ride_frequency_level,avg_ride_distance,avg_ride_fare,days_since_signup,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type
T00638,R0074,11.35,102.24,272.71,7/10/2024,1,1.6153058,0.697241655,0,Wednesday,July,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.612069152,2.513656063,10.11137973,0,Vivaan Ghosh,23,Male,Kolkata,9/11/2023,199,22,4.89,1,7,Medium,6.598571429,116.7528571,1095,Zone_10,2440,1.54,35.4,Industrial
T00639,R0291,6.36,52.12,77.79,9/19/2023,0,-0.66444412,-0.424159198,0,Tuesday,September,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.366786085,1.996059933,7.219418259,0,Arjun Ghosh,23,Other,Pune,4/19/2021,499,94,3.46,2,6,Medium,7.741666667,132.5983333,1970,Zone_2,6371,0.91,58.4,Residential
T00640,R0105,13.06,111.2,238.26,12/14/2023,0,1.21238468,1.081529321,0,Thursday,December,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.477550827,2.643333886,10.54514106,0,Diya Das,31,Female,Jaipur,9/28/2020,346,9,3.69,0,12,High,7.933333333,108.4266667,2173,Zone_2,6371,0.91,58.4,Residential
T00641,R0298,7.84,51.89,109.17,8/7/2024,0,-0.297429178,-0.091559346,0,Wednesday,August,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.702024627,2.179286877,7.203471385,0,Vivaan Singh,35,Female,Ahmedabad,3/25/2020,65,11,3.88,0,7,Medium,9.027142857,143.2014286,2360,Zone_2,6371,0.91,58.4,Residential
T00642,R0064,4.43,26.39,92.16,6/1/2024,1,-0.496375136,-0.857887383,0,Saturday,June,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.534318445,1.691939134,5.137119816,0,Ishaan Nair,21,Female,Bengaluru,9/30/2023,214,2,4.21,0,5,Low,11.312,218.438,1076,Zone_6,14627,0.54,37.6,Mixed
T00643,R0216,2.44,13.98,20.76,1/13/2023,0,-1.331456935,-1.305099346,0,Friday,January,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.080073422,1.235471471,3.738983819,0,Ishaan Ghosh,44,Female,Chennai,8/1/2019,335,24,3.4,0,5,Low,5.928,99.776,2597,Zone_2,6371,0.91,58.4,Residential
T00644,R0113,1.73,14.83,27.56,1/7/2023,0,-1.251925335,-1.464657383,0,Saturday,January,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.352007137,1.004301609,3.850973903,0,Aadhya Singh,26,Other,Chennai,3/9/2019,423,26,4.61,2,8,Medium,6.8775,137.03625,2742,Zone_3,12971,2.11,38,Business
T00645,R0115,12.8,66.54,204.15,2/23/2024,0,0.81344014,1.023099618,0,Friday,February,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.323741419,2.624668592,8.157205404,0,Aarav Ghosh,40,Female,Bengaluru,3/1/2020,170,15,4.4,0,11,High,7.589090909,129.6336364,2384,Zone_1,4921,2.43,30.9,Residential
T00646,R0174,12.15,64.55,263.3,2/10/2024,1,1.505248101,0.877025358,0,Saturday,February,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.577084822,2.576421759,8.034301463,0,Aadhya Patel,32,Male,Kolkata,2/7/2019,320,7,3.8,1,7,Medium,8.877142857,131.6842857,2772,Zone_7,11070,0.64,45.2,Industrial
T00647,R0056,4.12,38.92,80.46,2/10/2024,0,-0.633216271,-0.927553568,0,Saturday,February,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.400112102,1.633154439,6.238589584,0,Meera Patel,40,Other,Hyderabad,2/26/2021,93,13,3.25,2,9,Medium,7.357777778,103.0877778,2022,Zone_6,14627,0.54,37.6,Mixed
T00648,R0110,13.89,96.27,200.61,3/20/2023,0,0.772036925,1.268054914,0,Monday,March,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.306335138,2.700689847,9.811727677,0,Vivaan Patel,19,Female,Kolkata,2/4/2023,224,28,4.43,0,7,Medium,8.502857143,135.24,1314,Zone_8,4516,1.93,31,Business
T00649,R0278,8.51,72.63,199.06,7/30/2024,1,0.753908398,0.059009506,0,Tuesday,July,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.298617322,2.252343877,8.522323627,0,Aarav Reddy,20,Female,Mumbai,9/2/2021,382,58,4.27,0,9,Medium,10.83888889,234.5955556,1834,Zone_10,2440,1.54,35.4,Industrial
T00650,R0183,5.89,52.13,120.01,2/9/2023,1,-0.170646451,-0.529782124,0,Thursday,February,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.795873187,1.930071085,7.220110802,0,Arjun Patel,43,Other,Jaipur,8/27/2022,406,66,3.79,2,8,Medium,7.2225,106.3925,1475,Zone_3,12971,2.11,38,Business
T00651,R0253,4.54,40.37,36.81,9/16/2023,0,-1.143738968,-0.833167124,0,Saturday,September,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.632573618,1.711994501,6.353739057,0,Ishaan Gupta,26,Male,Surat,8/19/2021,173,24,3.16,1,7,Medium,7.117142857,106.3728571,1848,Zone_9,11037,1.83,56.1,Mixed
T00652,R0051,4.11,36.54,92.07,3/14/2024,1,-0.49742776,-0.929800865,0,Thursday,March,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.533351898,1.631199404,6.044832504,0,Aarav Nair,21,Male,Kolkata,4/5/2020,213,14,4.02,1,10,Medium,5.918,110.102,2349,Zone_2,6371,0.91,58.4,Residential
T00653,R0076,10.36,60.83,106.01,10/31/2023,0,-0.33438798,0.474759321,0,Tuesday,October,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.672922288,2.430098413,7.799358948,0,Reyansh Reddy,40,Male,Bengaluru,1/2/2022,137,13,3.34,1,5,Low,11.354,172.962,1712,Zone_7,11070,0.64,45.2,Industrial
T00654,R0091,11.25,78.11,193.37,7/13/2024,0,0.687359162,0.674768692,0,Saturday,July,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.269763559,2.505525937,8.837986196,0,Meera Das,41,Other,Surat,4/16/2022,334,43,3.4,2,7,Medium,7.125714286,129.0871429,1608,Zone_6,14627,0.54,37.6,Mixed
T00655,R0299,9.19,69.59,159.7,12/19/2023,0,0.293560784,0.211825654,0,Tuesday,December,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.079539273,2.321406847,8.342062095,0,Ishaan Gupta,33,Other,Kolkata,9/4/2020,457,0,3.92,2,4,Low,7.4725,115.3,2197,Zone_4,4038,2.46,48.2,Business
T00656,R0073,2.25,11.5,41,2/8/2023,0,-1.094733467,-1.347797976,0,Wednesday,February,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.737669618,1.178654996,3.391164992,0,Meera Das,41,Other,Ahmedabad,6/19/2021,490,30,3.01,2,9,Medium,8.734444444,141.7444444,1909,Zone_10,2440,1.54,35.4,Industrial
T00657,R0101,9.48,67.16,153.7,7/18/2023,0,0.223385843,0.276997247,0,Tuesday,July,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.041487758,2.349468679,8.195120499,0,Aarav Singh,37,Female,Delhi,11/1/2020,228,29,3.03,0,5,Low,9.058,134.272,2139,Zone_6,14627,0.54,37.6,Mixed
T00658,R0034,10.83,85.4,175.44,6/29/2024,0,0.477653047,0.580382247,0,Saturday,June,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.172980875,2.470638678,9.241212042,0,Arjun Iyer,26,Other,Chennai,4/23/2019,484,48,3.1,2,3,Low,7.62,141.75,2697,Zone_4,4038,2.46,48.2,Business
T00659,R0235,4.65,41.2,54.67,3/24/2023,0,-0.93485156,-0.808446865,0,Friday,March,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.019441402,1.731655545,6.418722614,0,Aarav Ghosh,34,Other,Delhi,2/15/2021,284,8,4.06,2,8,Medium,6.95625,105.7575,2033,Zone_8,4516,1.93,31,Business
T00660,R0298,8.22,44.79,124.91,5/8/2023,0,-0.113336916,-0.006162086,0,Monday,May,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.835567366,2.221375038,6.692533153,0,Vivaan Singh,35,Female,Ahmedabad,3/25/2020,65,11,3.88,0,7,Medium,9.027142857,143.2014286,2360,Zone_4,4038,2.46,48.2,Business
T00661,R0232,1.32,10.7,16.12,5/24/2024,0,-1.385725557,-1.556796532,0,Friday,May,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.840247371,0.841567186,3.271085447,0,Meera Das,38,Male,Jaipur,12/8/2022,172,15,3.94,1,13,High,7.169230769,114.68,1372,Zone_1,4921,2.43,30.9,Residential
T00662,R0263,1.85,9.39,39.72,11/22/2023,1,-1.109704121,-1.437689828,0,Wednesday,November,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.706719372,1.047318994,3.064310689,0,Ishaan Das,31,Other,Chennai,12/30/2020,297,21,3.84,2,12,High,8.718333333,128.9725,2080,Zone_1,4921,2.43,30.9,Residential
T00663,R0219,6.38,39.23,98.44,5/12/2023,0,-0.422925364,-0.419664605,0,Friday,May,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.599554447,1.998773639,6.263385666,0,Vivaan Sharma,25,Female,Pune,4/13/2021,498,83,4.15,0,2,Low,6.42,81.385,1976,Zone_1,4921,2.43,30.9,Residential
T00664,R0164,6.45,40.09,156.9,5/9/2024,1,0.260812479,-0.403933531,0,Thursday,May,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.061961921,2.008214032,6.331666447,0,Aadhya Ghosh,37,Other,Ahmedabad,7/6/2022,249,23,4.02,2,12,High,8.356666667,146.5408333,1527,Zone_1,4921,2.43,30.9,Residential
T00665,R0068,9.76,72.89,188.8,3/14/2023,0,0.633909249,0.339921543,0,Tuesday,March,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.245970886,2.375835555,8.537564055,0,Meera Singh,30,Female,Ahmedabad,8/31/2022,456,70,4.97,0,9,Medium,7.977777778,122.2922222,1471,Zone_6,14627,0.54,37.6,Mixed
T00666,R0078,2.07,20.62,19.63,10/30/2023,0,-1.344673216,-1.388249309,0,Monday,October,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.026746327,1.121677562,4.540925016,0,Saanvi Sharma,30,Other,Jaipur,1/2/2023,97,9,3.62,2,3,Low,0.83,8.723333333,1347,Zone_6,14627,0.54,37.6,Mixed
T00667,R0169,6.29,59.47,147.72,3/28/2024,1,0.153444819,-0.439890272,0,Thursday,March,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.002065343,1.986503546,7.711679454,0,Reyansh Kumar,32,Male,Delhi,2/21/2023,497,81,4.19,1,7,Medium,10.05857143,201.7728571,1297,Zone_8,4516,1.93,31,Business
T00668,R0131,5.55,47.04,109.67,4/12/2023,0,-0.291581266,-0.606190198,0,Wednesday,April,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.7065528,1.87946505,6.85857128,0,Reyansh Ghosh,24,Male,Surat,10/22/2019,99,7,3.6,1,5,Low,5.394,87.046,2515,Zone_10,2440,1.54,35.4,Industrial
T00669,R0079,10.64,67.67,180,6/22/2024,0,0.530986002,0.537683618,0,Saturday,June,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.198497031,2.454447442,8.226177727,0,Ishaan Nair,25,Male,Bengaluru,9/23/2020,146,28,4.92,1,4,Low,9.115,153.1025,2178,Zone_5,2590,1.31,43.9,Business
T00670,R0225,15.11,116.09,132.56,3/19/2024,0,-0.023863866,1.542225062,0,Tuesday,March,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.894550815,2.779440197,10.77450695,0,Ishaan Sharma,39,Female,Delhi,6/15/2020,465,9,4.08,0,6,Medium,8.055,112.1533333,2278,Zone_2,6371,0.91,58.4,Residential
T00671,R0083,16.6,148.36,220.66,11/30/2023,0,1.006538186,1.877072211,0,Thursday,November,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.401144676,2.867898902,12.18031198,0,Kavya Patel,45,Female,Mumbai,12/31/2021,475,39,4.4,0,10,Medium,9.262,141.533,1714,Zone_5,2590,1.31,43.9,Business
T00672,R0033,0.16,1.45,3.59,2/8/2023,1,-1.532274225,-1.817482902,0,Wednesday,February,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.523880024,0.148420005,1.204159458,0,Diya Iyer,18,Female,Chennai,5/22/2019,472,37,3.24,0,5,Low,6.412,121.298,2668,Zone_4,4038,2.46,48.2,Business
T00673,R0226,7.76,47.47,102.43,11/25/2023,0,-0.376259029,-0.109537716,0,Saturday,November,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.638895055,2.170195905,6.889847604,0,Aarav Iyer,20,Other,Surat,7/30/2021,266,2,3.25,2,7,Medium,7.601428571,129.5257143,1868,Zone_7,11070,0.64,45.2,Industrial
T00674,R0155,2.44,16.42,55.16,3/24/2023,1,-0.929120606,-1.305099346,0,Friday,March,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.02820476,1.235471471,4.052159918,0,Meera Reddy,23,Male,Hyderabad,2/10/2019,353,8,3.14,1,8,Medium,7.61375,116.46375,2769,Zone_9,11037,1.83,56.1,Mixed
T00675,R0299,7.68,47.46,127.94,9/1/2023,0,-0.077898571,-0.127516087,0,Friday,September,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.85934718,2.161021529,6.88912186,0,Ishaan Gupta,33,Other,Kolkata,9/4/2020,457,0,3.92,2,4,Low,7.4725,115.3,2197,Zone_5,2590,1.31,43.9,Business
T00676,R0222,10.11,73.39,124.06,4/22/2024,0,-0.123278366,0.418576914,0,Monday,April,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.828793622,2.407845604,8.566796367,0,Aarav Singh,27,Male,Surat,8/28/2022,475,12,3.44,1,8,Medium,9.88125,165.70375,1474,Zone_5,2590,1.31,43.9,Business
T00677,R0237,8.41,50.53,176.08,12/1/2023,1,0.485138374,0.036536543,0,Friday,December,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.176601608,2.241772954,7.108445681,0,Aadhya Nair,40,Male,Chennai,12/13/2022,36,3,3.71,1,10,Medium,9.737,175.97,1367,Zone_5,2590,1.31,43.9,Business
T00678,R0285,7.75,65.69,99.93,2/19/2023,0,-0.405498587,-0.111785012,0,Sunday,February,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.614427207,2.1690537,8.104936767,0,Diya Iyer,29,Female,Chennai,1/10/2019,244,16,4.97,0,9,Medium,6.987777778,122.82,2800,Zone_5,2590,1.31,43.9,Business
T00679,R0247,15.42,104.22,310.8,10/22/2023,1,2.060799718,1.611891248,0,Sunday,October,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.742361957,2.798500104,10.20881972,0,Aadhya Das,37,Male,Bengaluru,5/11/2021,249,47,4.92,1,13,High,10.26769231,182.1107692,1948,Zone_4,4038,2.46,48.2,Business
T00680,R0093,11.6,84.1,156.54,5/14/2024,0,0.256601982,0.753424062,0,Tuesday,May,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.059679394,2.533696814,9.170605214,0,Diya Patel,33,Other,Surat,5/30/2019,119,18,3.77,2,6,Medium,11.925,198.315,2660,Zone_5,2590,1.31,43.9,Business
T00681,R0288,6.64,65.31,66.38,8/13/2023,0,-0.797893466,-0.361234901,0,Sunday,August,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.210348238,2.033397603,8.081460264,0,Diya Ghosh,42,Male,Ahmedabad,8/30/2021,43,5,4.56,1,8,Medium,6.51,99.45,1837,Zone_2,6371,0.91,58.4,Residential
T00682,R0263,8.12,48.79,66.14,7/2/2024,0,-0.800700464,-0.028635049,0,Tuesday,July,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.206779992,2.210469804,6.984983894,0,Ishaan Das,31,Other,Chennai,12/30/2020,297,21,3.84,2,12,High,8.718333333,128.9725,2080,Zone_4,4038,2.46,48.2,Business
T00683,R0143,12.35,76.72,167.95,2/16/2024,0,0.390051328,0.921971284,0,Friday,February,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.129602813,2.591516385,8.758995376,0,Meera Kumar,42,Other,Kolkata,3/28/2023,74,13,4.56,2,8,Medium,6.13875,107.915,1262,Zone_3,12971,2.11,38,Business
T00684,R0129,11.05,109.43,172.84,6/24/2024,0,0.447243905,0.629822766,0,Monday,June,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.158135336,2.48906466,10.4608795,0,Vivaan Singh,35,Male,Hyderabad,10/8/2022,158,10,3.9,1,11,High,8.170909091,137.1181818,1433,Zone_8,4516,1.93,31,Business
T00685,R0293,5.87,55.88,88.65,8/11/2024,0,-0.537427477,-0.534276716,0,Sunday,August,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.4959132,1.927164106,7.475292636,0,Arjun Kumar,39,Female,Delhi,10/1/2019,248,44,3.2,0,4,Low,5.605,100.355,2536,Zone_1,4921,2.43,30.9,Residential
T00686,R0183,0.88,5.24,15.53,1/26/2023,0,-1.392626092,-1.655677569,0,Thursday,January,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.805176912,0.631271777,2.289104628,0,Arjun Patel,43,Other,Jaipur,8/27/2022,406,66,3.79,2,8,Medium,7.2225,106.3925,1475,Zone_6,14627,0.54,37.6,Mixed
T00687,R0011,2.08,18.39,45.79,6/28/2023,1,-1.038710473,-1.386002013,0,Wednesday,June,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.845669505,1.124929597,4.288356328,0,Vivaan Nair,26,Male,Chennai,4/14/2020,208,34,4,1,10,Medium,8.896,163.378,2340,Zone_10,2440,1.54,35.4,Industrial
T00688,R0240,8.73,81.6,82.5,12/16/2023,0,-0.609356791,0.108450025,0,Saturday,December,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.424846632,2.275213896,9.033271833,0,Aarav Iyer,30,Male,Delhi,5/18/2020,174,2,4.07,1,8,Medium,11.515,152.68375,2306,Zone_1,4921,2.43,30.9,Residential
T00689,R0023,0.93,5.95,23.2,3/31/2023,1,-1.302919126,-1.644441087,0,Friday,March,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.186352633,0.657520003,2.439262184,0,Meera Iyer,24,Other,Jaipur,10/9/2019,176,32,3.21,2,8,Medium,8.11375,149.4525,2528,Zone_9,11037,1.83,56.1,Mixed
T00690,R0139,7.24,42.34,63.2,4/12/2024,0,-0.835086185,-0.226397124,0,Friday,April,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.162003211,2.109000344,6.506919394,0,Diya Gupta,44,Other,Kolkata,10/9/2023,155,7,4.39,2,8,Medium,7.365,125.27875,1067,Zone_7,11070,0.64,45.2,Industrial
T00691,R0233,5.73,45.95,133.37,8/3/2024,1,-0.014390249,-0.565738864,0,Saturday,August,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.900597189,1.906575144,6.778642932,0,Ishaan Iyer,30,Other,Hyderabad,11/23/2023,469,41,4.37,2,7,Medium,12.75285714,226.1757143,1022,Zone_9,11037,1.83,56.1,Mixed
T00692,R0100,13,103.45,297.72,9/29/2023,1,1.907818347,1.068045544,0,Friday,September,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.69950668,2.63905733,10.17103731,0,Ishaan Gupta,28,Male,Delhi,5/24/2021,383,60,3.79,1,12,High,8.454166667,138.1241667,1935,Zone_8,4516,1.93,31,Business
T00693,R0007,1.41,10.2,30.52,5/8/2024,1,-1.217305698,-1.536570865,0,Wednesday,May,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.450622265,0.879626748,3.193743885,0,Ishaan Ghosh,18,Female,Mumbai,3/26/2021,458,82,4.03,0,6,Medium,6.603333333,99.48666667,1994,Zone_8,4516,1.93,31,Business
T00694,R0139,1.66,12.39,22.71,1/2/2024,0,-1.30865008,-1.480388458,0,Tuesday,January,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.1658969,0.978326123,3.519943181,0,Diya Gupta,44,Other,Kolkata,10/9/2023,155,7,4.39,2,8,Medium,7.365,125.27875,1067,Zone_10,2440,1.54,35.4,Industrial
T00695,R0210,5.9,41.55,120.7,7/7/2023,1,-0.162576333,-0.527534827,0,Friday,July,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.801559,1.931521412,6.445928948,0,Meera Iyer,34,Other,Mumbai,1/2/2022,94,5,3.4,2,4,Low,10.135,129.5475,1712,Zone_3,12971,2.11,38,Business
T00696,R0212,11.17,61.83,259.1,5/30/2023,1,1.456125642,0.656790321,0,Tuesday,May,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.561066172,2.498973907,7.863205453,0,Aadhya Iyer,36,Female,Ahmedabad,9/11/2023,73,12,3.22,0,7,Medium,8.368571429,161.2128571,1095,Zone_5,2590,1.31,43.9,Business
T00697,R0020,13.35,124.39,176.41,6/27/2023,0,0.488997995,1.146700914,0,Tuesday,June,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.178463438,2.663749942,11.1530265,0,Diya Das,35,Female,Chennai,9/17/2019,274,21,4.03,0,7,Medium,7.692857143,106.58,2550,Zone_10,2440,1.54,35.4,Industrial
T00698,R0225,3.45,32.28,76.58,8/29/2023,1,-0.678596067,-1.07812242,0,Tuesday,August,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.351309662,1.492904096,5.681549085,0,Ishaan Sharma,39,Female,Delhi,6/15/2020,465,9,4.08,0,6,Medium,8.055,112.1533333,2278,Zone_8,4516,1.93,31,Business
T00699,R0008,10.35,92.59,230.94,10/31/2023,1,1.126771252,0.472512025,0,Tuesday,October,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.446478718,2.429217744,9.62236977,0,Ishaan Ghosh,28,Female,Jaipur,10/1/2022,215,23,4.02,0,8,Medium,6.03125,111.65875,1440,Zone_1,4921,2.43,30.9,Residential
T00700,R0057,2.44,14.61,25.52,1/19/2024,0,-1.275784815,-1.305099346,0,Friday,January,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.277899165,1.235471471,3.822302971,0,Aadhya Reddy,39,Male,Bengaluru,6/4/2023,407,11,3.66,1,13,High,7.716923077,121.8546154,1194,Zone_5,2590,1.31,43.9,Business
T00701,R0185,4.26,26.43,98.86,9/16/2023,1,-0.418013119,-0.89609142,0,Saturday,September,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.603769205,1.660131027,5.141011574,0,Vivaan Sharma,27,Male,Delhi,8/27/2021,201,12,4.05,1,7,Medium,6.247142857,106.2971429,1840,Zone_3,12971,2.11,38,Business
T00702,R0166,10.84,82.23,127.69,7/11/2024,0,-0.080822526,0.582629543,0,Thursday,July,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.857406412,2.471483629,9.068075871,0,Reyansh Sharma,24,Other,Chennai,3/16/2021,349,63,4.29,2,4,Low,10.79,157.0025,2004,Zone_9,11037,1.83,56.1,Mixed
T00703,R0169,11.59,84.56,254.99,4/12/2023,1,1.408055808,0.751176766,0,Wednesday,April,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.545138381,2.532902848,9.195651146,0,Reyansh Kumar,32,Male,Delhi,2/21/2023,497,81,4.19,1,7,Medium,10.05857143,201.7728571,1297,Zone_6,14627,0.54,37.6,Mixed
T00704,R0269,3,15.1,55.4,11/3/2023,0,-0.926313609,-1.179250754,0,Friday,November,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.032469159,1.386294361,3.885871846,0,Aadhya Sharma,41,Male,Mumbai,5/19/2019,423,16,3.41,1,7,Medium,9.008571429,208.3957143,2671,Zone_8,4516,1.93,31,Business
T00705,R0268,10.37,72.86,110.81,7/31/2023,0,-0.278248027,0.477006617,0,Monday,July,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.716801002,2.430978308,8.535806933,0,Ishaan Kumar,34,Male,Chennai,10/16/2022,10,0,4.6,1,5,Low,8.504,145.216,1425,Zone_10,2440,1.54,35.4,Industrial
T00706,R0290,1.34,7.33,25.26,9/16/2023,0,-1.27882573,-1.552301939,0,Saturday,September,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.268046869,0.850150929,2.707397274,0,Saanvi Kumar,34,Other,Chennai,5/6/2020,169,4,4.28,2,9,Medium,7.58,119.7411111,2318,Zone_5,2590,1.31,43.9,Business
T00707,R0147,6.99,65.49,96.35,11/13/2023,0,-0.447369636,-0.282579531,0,Monday,November,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.578312732,2.07819076,8.092589202,0,Saanvi Nair,35,Other,Mumbai,8/29/2022,239,21,3.91,2,8,Medium,7.94375,127.725,1473,Zone_8,4516,1.93,31,Business
T00708,R0127,2.33,15.08,27.27,2/27/2023,0,-1.255317124,-1.329819606,0,Monday,February,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.341801172,1.202972304,3.883297568,0,Vivaan Kumar,38,Male,Chennai,3/17/2020,43,2,4.83,1,9,Medium,7.867777778,155.6077778,2368,Zone_3,12971,2.11,38,Business
T00709,R0120,3.96,21.4,34.72,5/1/2024,0,-1.168183239,-0.963510309,0,Wednesday,May,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.575710756,1.601405741,4.626013402,0,Ishaan Gupta,18,Other,Surat,7/12/2020,311,15,4.55,2,8,Medium,8.525,126.74375,2251,Zone_5,2590,1.31,43.9,Business
T00710,R0104,1.62,8.4,39.64,2/14/2024,1,-1.110639787,-1.489377643,0,Wednesday,February,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.704752803,0.963174318,2.898275349,0,Diya Gupta,52,Male,Kolkata,5/27/2021,328,1,3.7,1,9,Medium,5.187777778,85.04333333,1932,Zone_6,14627,0.54,37.6,Mixed
T00711,R0138,10.77,59.63,129.77,7/6/2023,0,-0.056495214,0.566898469,0,Thursday,July,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.873440055,2.465553921,7.722046361,0,Ishaan Das,46,Male,Kolkata,7/28/2022,13,0,3.53,1,5,Low,6.25,104.296,1505,Zone_10,2440,1.54,35.4,Industrial
T00712,R0186,10.77,97.47,91.35,6/27/2024,0,-0.505848753,0.566898469,0,Thursday,June,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.525585707,2.465553921,9.872689603,0,Ishaan Sharma,18,Other,Hyderabad,12/11/2020,373,19,3.26,2,7,Medium,9.797142857,134.1171429,2099,Zone_2,6371,0.91,58.4,Residential
T00713,R0155,4.54,30.68,56.41,4/13/2023,0,-0.914500827,-0.833167124,0,Thursday,April,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.050218504,1.711994501,5.53895297,0,Meera Reddy,23,Male,Hyderabad,2/10/2019,353,8,3.14,1,8,Medium,7.61375,116.46375,2769,Zone_5,2590,1.31,43.9,Business
T00714,R0099,9.88,70.11,193.24,1/25/2023,0,0.685838705,0.366889099,0,Wednesday,January,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.269094508,2.386926241,8.373171442,0,Diya Gupta,35,Other,Mumbai,8/21/2021,80,8,3.7,2,9,Medium,7.707777778,142.5177778,1846,Zone_10,2440,1.54,35.4,Industrial
T00715,R0085,9.31,81.46,121.48,5/31/2024,0,-0.153453591,0.23879321,0,Friday,May,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.807947751,2.333114298,9.025519376,0,Aadhya Ghosh,29,Female,Chennai,9/17/2022,94,12,4.95,0,5,Low,8.798,101.982,1454,Zone_4,4038,2.46,48.2,Business
