name,age,city,salary
Samesh Gaba,27.0,Mumbai,40619.0
Frado Kanda,41.0,Mumbai,
Ira Kapoor,,Delhi,64793.0
Aadhya Natarajan,53.0,,88872.0
Radha Bhat,32.0,Mumbai,
Manbir Oak,68.0,Delhi,53797.0
Hemal Din,48.0,,64389.0
Anya Rama,,Delhi,46814.0
Meera Narula,27.0,,
,60.0,Mumbai,
Chandran Choudhury,61.0,Mumbai,
Jagvi Bhasin,58.0,Mumbai,
Radha Padmanabhan,35.0,Mumbai,32851.0
Patrick Madan,42.0,,
,,,20294.0
,38.0,Delhi,
Rohan Butala,33.0,,
Rudra Krishnamurthy,44.0,Delhi,69517.0
Vyanjana Manda,49.0,,
Viraj Dhawan,58.0,Mumbai,
,37.0,,
Jacob Sani,39.0,Delhi,41567.0
Keya Saini,29.0,,
,,,51008.0
Jagdish Samra,65.0,Delhi,34162.0
,60.0,,35086.0
Ishanvi Gill,,,31109.0
,62.0,Delhi,77681.0
Charvi Walia,46.0,Delhi,92096.0
Wridesh Sankar,19.0,Mumbai,
Raagini Misra,63.0,,
Manthan Dave,44.0,,
Niharika Pau,40.0,Mumbai,
Geetika Yohannan,40.0,,
Libni Ghose,,Delhi,
Rushil Chawla,38.0,Delhi,93358.0
Manthan Taneja,26.0,Mumbai,41277.0
Yagnesh Kapur,57.0,,
Girik Prabhu,33.0,Delhi,
Victor Madan,61.0,Mumbai,
Osha Ravel,,Mumbai,
Yatan Kaul,64.0,Delhi,91803.0
Harita Narula,,Delhi,87299.0
Luke Vora,30.0,Delhi,
Abha Sarna,39.0,Mumbai,31201.0
Zaitra Prasad,,,22478.0
,22.0,Mumbai,
Fitan Varty,42.0,,98319.0
Unnati Bahl,53.0,Mumbai,35183.0
Chandani Subramanian,26.0,Mumbai,35799.0
,20.0,,98554.0
Utkarsh Nigam,58.0,,36536.0
Zaid Sankaran,35.0,Delhi,
,40.0,Mumbai,
Wyatt Mukhopadhyay,59.0,Delhi,
Rudra Kala,44.0,Mumbai,65454.0
Aarnav Khare,65.0,Delhi,81452.0
Guneet Nayar,57.0,Mumbai,
Leela Sood,31.0,Delhi,53358.0
Zaitra Shroff,20.0,Delhi,
Thomas Jhaveri,47.0,,
Shaurya Srinivas,27.0,,
Jasmit Iyengar,36.0,,24712.0
Krish Bakshi,56.0,,64121.0
Mitali Trivedi,18.0,Delhi,24787.0
Shivani Baral,29.0,Delhi,94313.0
Charles Sur,64.0,Mumbai,
Kiaan Chakraborty,64.0,Delhi,29626.0
,32.0,,
Forum Parsa,67.0,Delhi,
Warhi Anand,25.0,,67670.0
Nitesh Gade,70.0,,58871.0
Chanakya Chokshi,51.0,Delhi,
Fariq Badami,22.0,Mumbai,
Simon Palan,63.0,,
Nisha Peri,49.0,,
Yuvraj Nadkarni,44.0,Delhi,
Harshil Nayar,56.0,Mumbai,65109.0
Ekani Shankar,,,71352.0
Jatin Mani,57.0,Mumbai,
Krish Patla,33.0,Delhi,88942.0
Arjun Tailor,55.0,Mumbai,71295.0
,,,45402.0
Veda Grewal,57.0,Mumbai,
Chakradhar Swaminathan,50.0,Mumbai,51676.0
Ladli Sheth,59.0,Delhi,51457.0
Lekha Ben,59.0,Delhi,44903.0
Hitesh Purohit,,Delhi,
Sanya Dhingra,39.0,Mumbai,
Nandini Setty,34.0,Delhi,
Abhiram Bajwa,70.0,Delhi,
Udyati Sharaf,24.0,Delhi,
Chatura Saraf,65.0,,34668.0
Triya Nazareth,66.0,,
Zinal Chada,52.0,,
Keya Khare,32.0,Delhi,80893.0
Rachita Acharya,41.0,,89068.0
Yashica Nori,26.0,Mumbai,
,51.0,Delhi,55408.0
Aryan Patel,58.0,Mumbai,27957.0
Lakshit Sani,37.0,Mumbai,
,35.0,Mumbai,71739.0
Nilima Dalal,52.0,Mumbai,74362.0
Sanya Mane,24.0,Mumbai,83911.0
Libni Barad,62.0,Mumbai,
Amrita Rama,39.0,Delhi,68843.0
Dev Chad,32.0,Delhi,85457.0
,,Mumbai,
Dominic Nayar,35.0,Delhi,
Sai Warrior,31.0,Mumbai,
Tanmayi Issac,,Delhi,
Jeet Sarin,,Delhi,
Ijaya Shukla,63.0,Delhi,54845.0
Indrajit Varghese,63.0,Mumbai,75037.0
Benjamin Savant,29.0,Mumbai,42536.0
Manya Prasad,,Delhi,
Girish Lal,70.0,,
Quincy Shetty,45.0,Mumbai,32589.0
Rishi Sule,19.0,Mumbai,
Elijah Dhawan,25.0,Mumbai,21219.0
Benjamin Bhalla,50.0,Mumbai,
Zashil Ganesh,47.0,Mumbai,97972.0
Atharv Pandey,37.0,Delhi,36979.0
Thomas Kurian,51.0,Delhi,91467.0
Darika Walia,32.0,,30670.0
Charvi Buch,53.0,Delhi,58962.0
Amrita Bansal,50.0,Mumbai,45749.0
Madhav Anne,39.0,Mumbai,83565.0
,28.0,Mumbai,36964.0
Yasti Kapoor,42.0,,
Barkha Saini,40.0,Delhi,97882.0
Raghav Bal,70.0,Mumbai,25160.0
Banjeet Raghavan,58.0,Mumbai,
Jai Dar,43.0,Delhi,40051.0
Janaki Bhatti,,Delhi,91050.0
Hemang Ghose,28.0,Mumbai,
Finn Sarna,21.0,,30915.0
Warjas Chadha,34.0,Mumbai,
Atharv Pandit,55.0,,
Aryan Borde,69.0,Mumbai,55879.0
Jeevika Handa,,Delhi,57111.0
Luke Prashad,22.0,,
Prisha Gade,29.0,Delhi,
,31.0,Delhi,
Wriddhish Parmar,66.0,,
Theodore Gour,,Delhi,
Sara Chaudry,58.0,Delhi,75630.0
Brijesh Tank,61.0,Mumbai,76134.0
,34.0,,
Wazir Kala,61.0,Delhi,46603.0
Imaran Ranganathan,37.0,,85580.0
Indrajit Dixit,56.0,Mumbai,
,51.0,Delhi,59295.0
Chavvi Bora,70.0,Mumbai,21731.0
Janaki Swamy,,,
Peter Pradhan,29.0,,74046.0
Patrick Merchant,29.0,Delhi,
Edhitha Sengupta,23.0,Mumbai,
Kai Pandey,19.0,,
Sai Mall,44.0,,
Veer Ben,44.0,Mumbai,31695.0
Arya Sawhney,36.0,,35919.0
Sathvik More,18.0,,
Abhiram Chopra,62.0,Mumbai,
Noah Kalla,58.0,Mumbai,85398.0
Lakshmi Kar,50.0,Mumbai,
Mason Kala,62.0,,98832.0
,69.0,Delhi,
Yuvraj Khatri,60.0,Delhi,64492.0
,56.0,,97030.0
Nitara Vaidya,36.0,,
,56.0,Mumbai,
Adweta Iyengar,43.0,,
,19.0,,
,23.0,Delhi,72781.0
Gautam Sachdeva,44.0,Delhi,30618.0
Meghana Saxena,36.0,,77529.0
Wishi Sami,28.0,Delhi,
Pranit Sur,23.0,,
Dhriti Sharma,57.0,Mumbai,
Nikita Thakkar,58.0,,
,67.0,Delhi,
Champak Dara,65.0,,98135.0
Ekapad Merchant,54.0,Delhi,
Urishilla Ahluwalia,25.0,,
Veer Bora,23.0,,
,,Delhi,39323.0
,46.0,,
Samuel Mangal,19.0,,
Yatin Chacko,26.0,,
Bhavani Narang,57.0,Mumbai,94745.0
Liam Baral,53.0,Delhi,36935.0
Matthew Swamy,64.0,,30056.0
Vaishnavi Chandran,34.0,Mumbai,86077.0
Chandran Raja,57.0,Delhi,24766.0
Mahika Bakshi,36.0,Mumbai,
Nihal Borra,50.0,Mumbai,
,68.0,,
Wriddhish Prabhu,42.0,Mumbai,
Om Tella,70.0,,
Baghyawati Patla,45.0,Delhi,62475.0
,43.0,Mumbai,83508.0
Keya Dixit,25.0,Mumbai,64725.0
Anamika Yogi,24.0,Mumbai,69430.0
Krish Virk,24.0,Mumbai,
Jackson Kamdar,37.0,,85174.0
,24.0,,86706.0
Lakshit Sathe,55.0,Delhi,
Oscar Dara,49.0,Delhi,
Champak Bhatti,19.0,Delhi,57249.0
Chasmum Choudhry,37.0,,35356.0
Amruta Buch,19.0,Mumbai,42653.0
Yahvi Zacharia,41.0,,33364.0
Luke Trivedi,55.0,,
Atharv Bains,50.0,Delhi,
Urmi Ganesan,28.0,Delhi,
Chakradhar Bhandari,51.0,Delhi,
Chatresh Chander,36.0,,21571.0
Christopher Pillai,,Mumbai,
Utkarsh Palan,48.0,Delhi,
Azad De,49.0,,
Ridhi Rout,68.0,Mumbai,
Wakeeta Manda,69.0,Delhi,57481.0
Vincent Jhaveri,64.0,Delhi,75165.0
Yutika Bhardwaj,20.0,Delhi,
Lajita Patla,53.0,,31693.0
Isaiah Kumar,62.0,Mumbai,
Charvi Dash,57.0,,
Kritika Aurora,43.0,Delhi,32475.0
Xiti Bhalla,19.0,,
Hemal Goyal,37.0,,
Mugdha Sur,28.0,Mumbai,75624.0
Upadhriti Subramaniam,40.0,,
Tanvi Ben,50.0,Delhi,60983.0
Falak Pant,38.0,,
Manya Bhargava,27.0,Mumbai,
Hritik Bora,21.0,Mumbai,
Samaksh Chand,59.0,Mumbai,
Udant Tak,55.0,,44883.0
Karan Raghavan,31.0,Delhi,92088.0
,,,48189.0
Gaurang Kashyap,20.0,Mumbai,
Saanvi Dhawan,48.0,,91849.0
Om Sawhney,39.0,Delhi,73550.0
Saksham Sane,34.0,Mumbai,32263.0
Chatresh Sengupta,,,
Tarak Khanna,18.0,Mumbai,
Hamsini Wadhwa,23.0,Delhi,
Vinaya Sura,,,
Joshua Varughese,65.0,Delhi,86764.0
Amruta Madan,43.0,,
Mitali Rajagopal,51.0,Mumbai,
,63.0,Mumbai,
Nicholas Chanda,57.0,,
,68.0,Delhi,53523.0
Anusha Kadakia,20.0,,
Yashoda Merchant,46.0,Delhi,
Urishilla Palan,39.0,Mumbai,50603.0
Anthony Soni,58.0,,23581.0
Yoshita Kothari,50.0,,66151.0
Kashish Memon,37.0,Mumbai,
,23.0,Delhi,
Krisha Agate,28.0,,39533.0
Yoshita Dara,65.0,Delhi,
Bimala Srivastava,35.0,Mumbai,99878.0
Vansha Gour,56.0,,
Oliver Mukhopadhyay,68.0,,77710.0
Anthony Seth,24.0,Delhi,29130.0
Tarak Karpe,39.0,,48434.0
Leela Pradhan,31.0,,49481.0
Leena Misra,40.0,,
Yahvi D’Alia,57.0,Mumbai,28565.0
Ekanta Sandhu,39.0,Mumbai,39681.0
,54.0,Delhi,
Idika Parmar,28.0,Mumbai,
Urvashi Bail,56.0,,
Anmol Varughese,58.0,,22526.0
Sai Sidhu,59.0,Delhi,76757.0
Neelima Mitter,19.0,Delhi,
Madhav Chahal,46.0,Mumbai,
Lekha Menon,,Delhi,78232.0
William Ahuja,43.0,,
Samaksh Karpe,68.0,Delhi,73441.0
Zinal Khosla,21.0,Mumbai,
,44.0,Mumbai,
Pranit Mohanty,21.0,,
Tanay Anne,48.0,Delhi,31063.0
Charles Apte,19.0,Delhi,49833.0
Veer Bal,29.0,Mumbai,93733.0
Balhaar Raj,67.0,Delhi,42855.0
Ekta Wason,45.0,Delhi,39205.0
Ira Kamdar,40.0,Delhi,
Ishani Deep,43.0,,
Arjun Misra,58.0,Delhi,
Yug Dutta,47.0,Mumbai,
Guneet Mander,45.0,Delhi,
Ucchal Chaudry,60.0,,
Jack Mannan,70.0,Mumbai,64608.0
Ekaraj Konda,59.0,Mumbai,
Watika Balakrishnan,52.0,,
Vritti Pandey,54.0,,74097.0
Saanvi Bath,19.0,Delhi,29372.0
Radhika Toor,62.0,,57646.0
Dev Sharma,,,
Devika Sarna,25.0,Delhi,
Amaira Goyal,30.0,Mumbai,84750.0
Yadavi Mukherjee,52.0,Delhi,78911.0
Bimala Ramanathan,70.0,,42433.0
Elijah Kanda,57.0,,79031.0
Avi Padmanabhan,21.0,Mumbai,98929.0
Sneha Solanki,36.0,Mumbai,
,40.0,Delhi,93086.0
,56.0,Mumbai,85786.0
Netra Raval,34.0,Mumbai,72461.0
Azad Shankar,33.0,,91958.0
Aradhana Wagle,37.0,Mumbai,
Harsh Sane,20.0,Delhi,83181.0
Matthew Divan,34.0,Delhi,
Ekaraj Goda,48.0,,98571.0
Rayaan Pandit,23.0,,
Chandresh Tripathi,46.0,,
Qarin Khare,36.0,,33930.0
George Banerjee,20.0,,79360.0
Praneel Vig,19.0,Mumbai,
Yuvraj Rout,,Delhi,
Fitan Kohli,24.0,Delhi,52261.0
Chanakya Tiwari,66.0,Mumbai,85973.0
Ranbir Sandhu,,Delhi,76359.0
Saumya Mall,,Mumbai,
Raksha Sinha,51.0,,42766.0
Sara De,32.0,Mumbai,
Farhan Dalal,43.0,Delhi,34282.0
Wahab Keer,38.0,Mumbai,
Suhani Rajagopal,60.0,Mumbai,20948.0
Pranav Balasubramanian,56.0,,35494.0
Rohan Nayar,25.0,Delhi,
Zaitra Tandon,28.0,,92769.0
Chaaya Sunder,41.0,,
Dominic Kibe,68.0,Delhi,78473.0
Leela Wable,51.0,Delhi,
Falan Sachdeva,22.0,Delhi,
Kavya Dara,26.0,,62653.0
Gaurangi Chowdhury,70.0,Delhi,86009.0
,,Delhi,93810.0
Saumya Palla,52.0,Delhi,
Aarush Talwar,21.0,,31604.0
Krisha Reddy,24.0,Delhi,
Hema Dugar,53.0,,
Samar Jaggi,29.0,Delhi,28346.0
Dalbir Dhaliwal,68.0,Delhi,
Advika Joshi,19.0,Delhi,
Anya Ahuja,,Delhi,70285.0
Irya Mane,60.0,,43639.0
,42.0,,
Vivaan Narang,55.0,Mumbai,47291.0
Mason Contractor,60.0,Delhi,36816.0
Abhimanyu Badami,,Delhi,85464.0
Rayaan Rau,26.0,Mumbai,86290.0
Ria Venkataraman,38.0,Delhi,
Jeevika Padmanabhan,23.0,,
Yashica Toor,59.0,Delhi,
Unnati Saxena,62.0,Mumbai,
Yashica Nazareth,20.0,Mumbai,42951.0
Avi Maharaj,45.0,Delhi,
Advik Om,49.0,Delhi,36353.0
Dipta Rajagopal,70.0,Delhi,
Gabriel Balay,19.0,Mumbai,
Urmi Mital,23.0,Delhi,86682.0
,41.0,Delhi,
Bishakha Kanda,19.0,Mumbai,87093.0
Mugdha Mammen,55.0,,46542.0
,,Mumbai,
Amol Raj,46.0,Delhi,67034.0
Falak Barman,39.0,Delhi,84727.0
Finn Krish,51.0,,97292.0
Yashvi Chanda,57.0,Delhi,28955.0
Lopa Shan,,,
,65.0,,28072.0
Nidra Radhakrishnan,48.0,Mumbai,76215.0
Gopal Wable,57.0,Mumbai,43859.0
Ekalinga Korpal,,,50814.0
Inaya Walla,,,
Peter Krish,37.0,Delhi,
Chaitanya Mukhopadhyay,,Mumbai,
Yahvi Yohannan,43.0,Mumbai,
Qabil Ratti,,,
Anthony Deep,59.0,Delhi,
Hritik Baral,50.0,,
Ekansh Dugal,,,50499.0
Amruta Baral,24.0,Mumbai,30881.0
Brinda Samra,63.0,Mumbai,88341.0
Aditya Kapoor,,,78888.0
Ekantika Prakash,68.0,Mumbai,
Upma Halder,54.0,Delhi,21535.0
Christopher Chokshi,45.0,Mumbai,31368.0
Warinder Mangat,60.0,Delhi,
Devika Anne,52.0,,75397.0
Yashoda Rattan,57.0,,
Neelima Khosla,50.0,Mumbai,64674.0
Kashvi Raj,53.0,Mumbai,57090.0
,25.0,,
Bakhshi Shenoy,54.0,Delhi,96139.0
Advay Sule,32.0,Mumbai,
Faraj Sem,44.0,,87962.0
Amara Bumb,23.0,Delhi,36942.0
Ranveer Dugar,41.0,Mumbai,73992.0
Rudra Ravel,23.0,,68236.0
Dakshesh Rai,48.0,,
Suhani Saran,18.0,Delhi,23957.0
,,Mumbai,
Orinder Sandhu,,Mumbai,57403.0
Kavya Solanki,28.0,Delhi,25540.0
Shravya Brahmbhatt,30.0,,
Omaja Shukla,23.0,Mumbai,
Upasna Zacharia,52.0,,68169.0
Jacob Chand,67.0,Delhi,22338.0
Tanmayi Menon,34.0,Mumbai,
Harish Dave,20.0,,69921.0
Pranav Bansal,19.0,Delhi,34802.0
Hitesh Kanda,26.0,,
Chameli Borra,47.0,Mumbai,
Keya Nayar,20.0,,
Gagan Hora,64.0,Mumbai,33398.0
Anvi Borde,27.0,,93449.0
Yachana Parmar,,,51588.0
Ladli Raghavan,43.0,,
Chakradev Mukhopadhyay,37.0,Mumbai,
Ekalinga Saraf,18.0,Mumbai,72981.0
Girish Chander,45.0,Delhi,
Zashil Mander,55.0,Delhi,
,18.0,,
Ekaja Mann,65.0,,
Girik Mitra,19.0,Delhi,
,67.0,Delhi,
,66.0,Mumbai,23058.0
Zilmil Borde,43.0,Mumbai,
Girik Mistry,37.0,Mumbai,62228.0
Baljiwan Badal,36.0,,28003.0
Lavanya Palla,64.0,Mumbai,71811.0
Janya Nazareth,46.0,Delhi,51762.0
Falguni Sen,25.0,Delhi,
Zaitra Hegde,66.0,Delhi,48776.0
Irya Joshi,49.0,Delhi,
Manthan Mahajan,47.0,Delhi,
Ekavir Sastry,55.0,Delhi,
Vritti Oak,60.0,Mumbai,54602.0
Gagan Natt,51.0,Mumbai,
Bhavika Bhat,43.0,Mumbai,48343.0
Ekavir Tella,20.0,Delhi,76184.0
,52.0,Delhi,
Kashish Konda,49.0,Delhi,
Kritika Kalita,53.0,Delhi,
,66.0,Delhi,
Raagini Ravel,,Mumbai,58051.0
Advik Reddy,34.0,,83308.0
Lajita Badal,64.0,,
Champak Mall,32.0,,
Pavani Ahuja,56.0,Mumbai,
Bachittar Patil,68.0,Mumbai,
Ganga Kothari,39.0,Delhi,68319.0
Ojas Kurian,70.0,Delhi,74639.0
Indira Thaker,63.0,Delhi,26741.0
Gayathri Pillay,62.0,,35493.0
Nisha Wali,26.0,Delhi,
Mohammed Sarin,64.0,Mumbai,55557.0
Jackson Jayaraman,61.0,,
Balveer Anand,44.0,Mumbai,
Gunbir Lal,62.0,Delhi,
Alka Mital,68.0,,
Charan Manda,,Delhi,93193.0
Riya Sahni,23.0,,
Rehaan Baral,42.0,Delhi,
,49.0,,44782.0
Unnati Mall,61.0,,59892.0
Pranav Khare,45.0,,26588.0
Abhimanyu Mallick,45.0,Mumbai,67199.0
,35.0,Delhi,40881.0
Xiti Bhardwaj,45.0,Mumbai,
Anmol Som,24.0,Delhi,44191.0
Dayita Grover,38.0,Delhi,66760.0
Harinakshi Sani,67.0,Mumbai,
Eesha Wali,29.0,Delhi,86938.0
Jeevika Pant,54.0,,53045.0
Jyoti Upadhyay,49.0,Mumbai,20591.0
Aarush Desai,33.0,Mumbai,63005.0
Chavvi Sem,48.0,,83238.0
,58.0,Delhi,26397.0
Frado Date,35.0,,
Yauvani Bora,22.0,,46893.0
Jyoti Bhatt,70.0,,
Dominic Dugar,69.0,Delhi,
Jack Sekhon,61.0,,
Robert Bajaj,,Delhi,84428.0
,,,47189.0
Zayan Mand,61.0,Mumbai,65516.0
Eesha Chandra,21.0,,37308.0
Hemangini Pandey,35.0,,96657.0
Zinal Jaggi,57.0,Delhi,
Anmol Khurana,69.0,,
,21.0,Delhi,
Agastya Jhaveri,61.0,,
Jonathan Jha,,Delhi,
Balvan Gour,61.0,Mumbai,
Utkarsh Date,55.0,Delhi,48836.0
Warda Shanker,26.0,Delhi,
Qasim Verma,39.0,Delhi,96883.0
Nidhi Ramakrishnan,23.0,Mumbai,
Qushi Raman,65.0,,74928.0
Advik Nagi,29.0,Mumbai,63530.0
Champak Chada,27.0,,
David Bhardwaj,58.0,Delhi,
Owen Dugar,59.0,,
Yamini Sankaran,49.0,Mumbai,
Varsha Pall,40.0,Mumbai,
Christopher Das,31.0,,
Ethan Jha,52.0,,
Isaac Ben,,Delhi,52877.0
Qabil Lala,52.0,Mumbai,
,70.0,Delhi,49718.0
Dipta Behl,45.0,Delhi,21748.0
Manbir Dewan,52.0,Delhi,
Meghana Suri,31.0,Delhi,
,45.0,Mumbai,23415.0
,43.0,Mumbai,
Nihal Sama,,Mumbai,
Rajeshri Dhar,36.0,,
,32.0,Delhi,22520.0
Abha Vaidya,50.0,Mumbai,
Ojasvi Chahal,60.0,Delhi,
Lajita Wagle,37.0,,
Anika Rai,26.0,Mumbai,86919.0
Vidhi Kari,57.0,,60348.0
Balendra Sachdeva,,Mumbai,68463.0
Ansh Dubey,36.0,,63063.0
Yug Gera,,Mumbai,
Jyoti Deshpande,68.0,Mumbai,77447.0
,64.0,,38249.0
Tarak Sani,35.0,,
Bhavya Gala,39.0,Delhi,
Liam Choudhary,65.0,Mumbai,55534.0
Laban Kari,39.0,Mumbai,20755.0
,51.0,,88627.0
Upma Thaman,32.0,Mumbai,
,19.0,Delhi,75233.0
Abha Bala,45.0,Delhi,
Eta Padmanabhan,25.0,Mumbai,35554.0
Ishita Reddy,48.0,,79201.0
Samar Parmar,51.0,Mumbai,
,22.0,Mumbai,
Teerth Rege,,Mumbai,
Darpan Dey,26.0,Mumbai,
,43.0,,87850.0
,,Mumbai,
Jackson Dubey,39.0,Delhi,32373.0
Girish Karnik,69.0,,36473.0
,34.0,,
Anjali Baria,20.0,Delhi,30855.0
Balvan Padmanabhan,36.0,,65983.0
Xiti Ramanathan,,Mumbai,
Kala Bobal,69.0,Mumbai,60507.0
Maanav Sami,,,
Logan Pingle,55.0,Mumbai,
Anthony Borra,52.0,Mumbai,
Baljiwan Bhatti,63.0,,
Zansi Khalsa,23.0,Delhi,76147.0
Divya Devan,18.0,Delhi,
Yashasvi Kara,21.0,,63067.0
Atharv Kara,37.0,Delhi,35091.0
Maya Garde,67.0,Delhi,
Zansi Rau,53.0,Delhi,
Raksha Dey,39.0,,
Utkarsh Kata,41.0,Delhi,22535.0
Henry Sahota,66.0,Delhi,
,,,33115.0
Yagnesh Sule,46.0,,75751.0
Janani Chowdhury,,Mumbai,71007.0
Christopher Natt,25.0,Delhi,87760.0
Chandresh Vyas,31.0,Delhi,59294.0
Liam Babu,51.0,Delhi,
Dakshesh Deshmukh,42.0,Delhi,
Yachana Chandran,51.0,Mumbai,98094.0
Meera Garg,67.0,Delhi,37908.0
Jonathan Patel,,Delhi,
Yashodhara Dara,49.0,Delhi,34565.0
Ladli Mall,55.0,Mumbai,
Zaid Bassi,,Delhi,
,36.0,Delhi,73919.0
Eta Singhal,31.0,,74933.0
Mitali Sabharwal,50.0,Mumbai,26713.0
Hemal Kota,53.0,Mumbai,85764.0
Oviya Bora,29.0,Delhi,
Barkha Venkataraman,29.0,,92362.0
Xalak Bhat,31.0,Delhi,
Gaurang Doshi,20.0,Delhi,
Lohit Suri,55.0,Delhi,
Vritti Basu,44.0,Delhi,
Yatin Modi,52.0,Mumbai,
Praneel Sidhu,70.0,,39320.0
Xiti Iyer,62.0,,90336.0
Veer Venkataraman,60.0,Mumbai,42810.0
Christopher Vohra,53.0,,
Oni Murthy,29.0,Delhi,
Yauvani Merchant,34.0,Delhi,
Isaiah Dhar,50.0,Mumbai,
,,,
Kabir Chad,65.0,,
Baghyawati Krishnamurthy,,,37513.0
Urvashi Lata,53.0,,59230.0
Triveni Sandhu,41.0,Delhi,87365.0
Unni Chopra,20.0,,44284.0
Ryan Bath,25.0,,
Osha Balan,45.0,Delhi,58554.0
Manan Narasimhan,36.0,,88993.0
Jackson Soman,29.0,Delhi,43973.0
Yatan Tiwari,,Mumbai,81525.0
Aadi Varughese,47.0,Delhi,
Pratyush Dhar,,Delhi,51980.0
Bhavini Dhawan,42.0,Delhi,62077.0
Aditya Chahal,57.0,Delhi,89620.0
,67.0,Mumbai,
,36.0,Mumbai,74574.0
Nitara Parsa,,Mumbai,74159.0
Maanav Uppal,18.0,Mumbai,
Dhruv Karpe,33.0,Mumbai,33565.0
Arin Bhatt,34.0,Delhi,49027.0
Yasti Agrawal,24.0,Delhi,
Ladli Chatterjee,54.0,,
Falguni Sehgal,32.0,Mumbai,85687.0
Krish Luthra,45.0,,88611.0
Falan Varghese,46.0,Delhi,
Isaac Shah,24.0,Delhi,
Hritik Vyas,43.0,Mumbai,
Anthony Bawa,26.0,Delhi,74315.0
Kiaan Mangat,29.0,,54495.0
Warinder Balakrishnan,,Delhi,58484.0
Alexander Mandal,38.0,Delhi,
Tripti Narang,54.0,,
Theodore Khurana,35.0,Mumbai,
Orinder Nagy,46.0,,26546.0
Ekalinga Cheema,,Mumbai,
Samesh Basak,59.0,Mumbai,
Yauvani Kala,56.0,Mumbai,
Yagnesh Date,50.0,Delhi,94162.0
Wyatt Datta,58.0,,48056.0
Nidhi Chaudhari,33.0,Delhi,
Jack Bhardwaj,32.0,,
Vivaan Wali,32.0,Delhi,39403.0
,42.0,Mumbai,73616.0
Guneet Samra,37.0,,40536.0
William Sur,52.0,,44720.0
Turvi Parikh,21.0,,
Frado Om,70.0,Delhi,34022.0
Krisha Mitter,52.0,Mumbai,
Nimrat Sawhney,19.0,,75242.0
,38.0,Mumbai,
Vivaan Sunder,55.0,Delhi,
Ekalinga Bhat,,,52770.0
Alka Bajwa,68.0,Delhi,33342.0
Chaitaly Subramanian,19.0,Delhi,
,68.0,,42270.0
Ranbir Sani,55.0,Delhi,
Hitesh Seshadri,26.0,,54872.0
Rudra Wable,19.0,Delhi,
Vansha Saraf,,Delhi,96183.0
Garima Subramanian,23.0,,61373.0
,20.0,Mumbai,76523.0
Chavvi Bawa,50.0,Delhi,99390.0
Megha Ratta,67.0,Mumbai,
Darpan Arya,33.0,Delhi,
Nitara Mukherjee,54.0,Mumbai,
Anthony Loke,56.0,Mumbai,53846.0
Jairaj Vig,34.0,,89138.0
Ladli Pandya,,Mumbai,36405.0
Chandran Merchant,28.0,Delhi,45603.0
Niharika Chhabra,59.0,Mumbai,31020.0
Hredhaan Murty,39.0,Delhi,
Zashil Chandra,20.0,,74416.0
Amara Dora,28.0,,34283.0
Liam Sane,,Delhi,38384.0
,,,83047.0
Tejas Jha,39.0,Delhi,35248.0
Ronith Gade,,Mumbai,
Devansh Khare,,Mumbai,
,59.0,Delhi,79299.0
,63.0,Mumbai,72966.0
Rachita Sehgal,19.0,,
Udarsh Pandit,63.0,Delhi,66327.0
Udyati Mane,30.0,Mumbai,69047.0
Anya Chana,36.0,Mumbai,63342.0
Idika Nair,62.0,,
Bhavya Mani,,Delhi,
Balveer Swamy,62.0,,
,49.0,Mumbai,87879.0
Om Arya,30.0,Mumbai,38787.0
Alexander Ramachandran,30.0,Delhi,44696.0
Radhika Sagar,,Delhi,
David Agarwal,30.0,Mumbai,
Veda Mann,,Delhi,
Bhavini Mannan,44.0,Delhi,
,67.0,,
Warjas Divan,41.0,Mumbai,
Akshay Mammen,54.0,Delhi,87408.0
Oni Cheema,52.0,Mumbai,
Unnati Chakrabarti,24.0,Mumbai,
Advaith Barman,33.0,Delhi,
,,Delhi,87244.0
Jairaj Contractor,21.0,Delhi,34876.0
Samesh Ratta,67.0,,63817.0
Balhaar Jani,26.0,Delhi,74600.0
Peter Joshi,36.0,,
Ekansh Pradhan,43.0,,
Prisha Natt,24.0,Delhi,32988.0
Robert Kata,69.0,Delhi,
Zashil Ravi,25.0,Delhi,41304.0
Vrinda Reddy,48.0,Mumbai,75757.0
Hritik Borah,18.0,Mumbai,30497.0
Liam Ramachandran,52.0,Mumbai,
Advaith Bora,55.0,,
Inaya Saraf,59.0,Delhi,
Mugdha Shankar,42.0,,
Kala Goel,64.0,Mumbai,36915.0
Ira Kunda,65.0,Mumbai,91968.0
Girish Rajagopal,49.0,,
Oni Desai,33.0,Delhi,
Nandini Peri,39.0,Delhi,
Kiaan Kadakia,63.0,Mumbai,71989.0
Bhavani Ghosh,67.0,,75495.0
Dayamai Keer,68.0,,71432.0
,48.0,Mumbai,90538.0
Rachit Sridhar,54.0,Mumbai,
Isaiah Varkey,34.0,Mumbai,67850.0
Aayush Keer,34.0,,45073.0
Nikita Singhal,60.0,Mumbai,
,,Mumbai,
Gaurang Sagar,,Mumbai,64883.0
Arjun Vaidya,,Delhi,
Aryan Sathe,,Delhi,
Kritika Comar,18.0,,
Warhi Brahmbhatt,41.0,,
Matthew Ghosh,,Mumbai,
Faqid Ganguly,45.0,Delhi,
Anya Ghose,46.0,Delhi,
